1457,食品餐饮,十分差的一次就餐体验，人多，嘈杂，油锅四溅,0,十分 差 一次 就餐 体验 人多 嘈杂 油锅 四溅
1458,食品餐饮,一点都不好。服务也很差。也没有以前好吃了,0,一点 不好 服务 差 以前 好吃
1464,食品餐饮,百度外卖实在是太差太差了，说的40分钟送到，实际一个多小时，还拒不上上门，态度差的要命。在我投诉后商家直接到我公司闹事，给我造成了很负面的影响。反馈到百度外卖，只是说一堆&ldquo	对不起&rdquo	之类的桃花，啥赔偿都没有。。。大家果断卸载吧。。。,0,百度 外卖 实在 太 差太差 说 分钟 送到 实际 一个多 小时 拒不上 上门 态度 差 要命 投诉 后 商家 直接 公司 闹事 造成 负面 影响 反馈 百度 外卖 说 一堆 对不起 桃花 赔偿 果断 卸载
1469,食品餐饮,菜品超级少，味道很一般，服务很差，父亲节还涨价又没任何父亲节礼品，商家眼里只有钱！鄙视，绝不推荐！福田很多酒店90多100出头比这里强多了！,0,菜品 超级 少 味道 服务 很差 父亲节 涨价 父亲节 礼品 商家 眼里 钱 鄙视 推荐 福田 酒店 出头 强多
1472,食品餐饮,吃的还剩下挺多，就是太多烟了，下次再去大夫山不去吃烤肉了，花费时间很多，没怎么晒到太阳！,0,吃 剩下 挺 太多烟 下次 再 大夫 山不去 吃 烤肉 花费 时间 晒 太阳
1504,食品餐饮,垃圾，最差的一顿饭，去了的第一映像卫生差，服务员不热情，没迎宾，自己找到位置坐下，叫了许久才来了个男的经理点菜，这经理穿得挺体面，点菜好不耐烦，没有笑容，我随便点了四个菜，也没提醒，上来后才知道，三个油炸的，一个汤，还羊杂老的咬不动，真是垃圾餐厅，再也不会去了,0,垃圾 最差 一顿饭 第一 映像 卫生 差 服务员 热情 迎宾 找到 位置 坐下 许久 男 经理 点菜 经理 穿 挺 体面 点菜 好 不耐烦 笑容 随便 点 四个 菜 提醒 后 知道 三个 油炸 一个 汤 羊杂 咬 不动 真是 垃圾 餐厅 再也不会
1511,食品餐饮,太差了，送餐速度实在是慢的令人发指、打商家电话也打了十几个才接，大家点外卖还是用别的软件吧。,0,太差 送餐 速度 实在 慢 令人发指 商家 电话 十几个 接 点 外卖 软件
1515,食品餐饮,不知道用的是啥肉！！反正我是不吃了！！！！,0,知道 肉 反正 不吃
1520,食品餐饮,没有几个配菜加一分蛋炒饭就花了221元真不怎么样，有点上当的感觉呢！,0,几个 配菜 加 一分 蛋炒饭 花 元 真 不怎么样 有点 上当 感觉
1522,食品餐饮,叫来一肚子火图上和送来是两个不一样汤和菜尼玛还要我打电话问百度他们图片不是自己的我晕了恶的我就要骂人了这是三鲜汤吗这是炒粉丝吗不按照图片来叫我看什么点,0,一肚子火 图上 送来 两个 汤 菜 尼玛 还要 打电话 问 百度 图片 晕 恶 就要 骂人 三鲜汤 炒 粉丝 图片 点
1525,食品餐饮,打电话问预订场地，告知说10点前到就可以。去之前幸好打电话问了一下，知道场地已经被订完了。商家出尔反尔、不讲诚信。我们也是集体活动，如果真的贸然前往都不知道如何收拾！,0,打电话 问 预订 场地 告知 说点 前 之前 幸好 打电话 问 一下 知道 场地 已经 被订 完 商家 出尔反尔 讲 诚信 集体 活动 真的 贸然 前往 知道 收拾
1532,食品餐饮,前台一个男的态度特别不好，看样子好像老板，跟他说话爱理不理,0,前台 一个 男 态度 特别 不好 好像 老板 说话 爱理不理
1537,食品餐饮,利用送毛巾狗让客人写好评。吃得太多会被盯。生冷吃的恶心。不新鲜。去洗手间他们会热情的告诉你不要再点了。多喝热水吧。,0,利用 送 毛巾 狗 客人 写 好评 吃 太多会 盯 生冷 吃 恶心 新鲜 洗手间 热情 告诉 再点 喝 热水
1549,食品餐饮,好热呀 空调都不给力 还有就是不够吃 最后还要加单,0,好 热 空调 力 不够 吃 最后 还要 加单
1551,食品餐饮,非法采集，想删都地方删，等律师函吧,0,非法 采集 想 删 地方 删等 律师函
1552,食品餐饮,都吃完了菜还没好，催了好几次，都出来了，菜还没好，也不给退，以前没有这样的情况,0,吃 完 菜 好 催 好 几次 菜 好 退 以前 情况
1555,食品餐饮,太差了，卫生监督必须提高，饭菜也有异物，很不舒服。希望商家提高吧。,0,太差 卫生 监督 提高 饭菜 异物 舒服 希望 商家 提高
1564,食品餐饮,基本没售后服务，程序粗糙，没有php开发能力的请勿购买。,0,售后服务 程序 粗糙 开发 能力 购买
1567,食品餐饮,楼下服务员给那个死了爹似的，一副逼态度。恶心,0,楼下 服务员 死 爹 一副 逼 态度 恶心
1571,食品餐饮,每个菜都剩下了，真不好吃，连宫保鸡丁花生都不脆，没法吃，太坑爹,0,每个 菜 剩下 真 好吃 宫保鸡 丁 花生 不脆 没法 吃太坑 爹
1572,食品餐饮,材料质量和菜品味道糟糕至极，点的加麻加辣，没有一点味道，根本没吃出麻味！还不如街边麻辣烫！绝不会再去,0,材料 质量 菜品 味道 糟糕 极点 加麻加 辣 一点 味道 根本 没吃出 麻味 街边 麻辣烫 绝不会 再
1574,食品餐饮,刚吃完，石锅小酥肉是酸的，跟服务员说，服务员说怕肉腥搁醋了，好吧就当我从没下过饭馆，敢来吃也不在乎这点，关键是打碎个沙漏赔25，外面的罩子还不能拿走，我在天猫看一套才19块9，你们批发价更便宜，你们要靠这个赚钱吗,0,吃 完石锅 小 酥 肉 酸 服务员 说 服务员 说怕 肉腥 搁 醋 好 从没 下过 饭馆 吃 不在乎 这点 关键 打碎 沙漏 赔 外面 罩子 拿走 天猫 一套 块 批发价 便宜 赚钱
1575,食品餐饮,上错菜，有苍蝇，叫服务员很慢，结帐时间半个小时。烤鸭量小。灯坏了也不修，闪得要命。快一点半了，最后一道菜上了。玩命推荐办卡。服务员少就多雇点，就个大堂经理在管事，这跟以前我认识的大鸭梨已经完全不一样了。以后还来么？,0,上错 菜 苍蝇 服务员 慢 结帐 时间 半个 小时 烤鸭 量小灯 坏 不修 闪得 要命 一点半 最后 一道 菜 玩命 推荐 办卡 服务员 少 雇点 大堂 经理 管事 以前 认识 大鸭梨 已经 完全 以后
1577,食品餐饮,菜品好少，越来越少了，没什么吃的，白灼虾也不新鲜，没以前好了,0,菜品 好少 越来越少 没什么 吃 白灼 虾 新鲜 以前 好
1594,食品餐饮,很早就开始排队，但是里面空起很多位置，很明显是故意的,0,早就 排队 里面 空 位置 明显
1596,食品餐饮,蛮失望的，跟上次不同一个厨师，口味差很多！亏我还带三个朋友过来，结果太失望！味道太咸，火候太过，已经有点苦的感觉！每次炒菜完都不帮我们分开，导致一大堆盘子没地方放！总归是不好吃，厨师不对！,0,失望 上次 一个 厨师 口味 差 亏 三个 朋友 过来 太 失望 味道 太咸 火候 太过 已经 有点 苦 感觉 每次 炒菜 完 帮 分开 导致 一大堆 盘子 地方 放 总归 好吃 厨师
1606,食品餐饮,啤酒应该充足啊，害得我们自己去超市买酒。不过也好喝的尽兴。,0,啤酒 应该 充足 害 超市 买酒 好喝 尽兴
1609,食品餐饮,很不满意，服务不好，而且烤鸭上了快一个小时都没上来，不止我们一桌，有好几桌最后都退啦！从头到尾只会说让等，问来问去都一样，推来推去。总之_----差！,0,满意 服务 不好 烤鸭 一个 小时 一桌 好 几桌 最后 退 从头到尾 只会 说 问来问去 推来推去 差
1617,食品餐饮,一开始上的三文鱼刺身都很新鲜，而且还算挺快的。芝士_蟹肉还是很好吃的。后来就上的很慢，而且漏单。,0,三文鱼 刺身 新鲜 算 挺快 芝士 蟹肉 好吃 很慢 漏单
1620,食品餐饮,补菜慢，不到晚上九点很快没菜品了！服务人员全部开始收了！！！不值,0,补菜慢 不到 晚上 九点 很快 菜品 服务 人员 全部 收 不值
1624,食品餐饮,下午去的 过了饭点儿了 服务员一个个不知道干嘛呢 做的菜特别一般 真的不好吃 油大 苍蝇飞来飞去的 给两星足矣,0,下午 饭 点儿 服务员 一个个 知道 干嘛 做 菜 特别 真的 好吃 油大 苍蝇 飞来飞去 两星 足矣
1636,食品餐饮,已经没有之前好吃了！去年去牛排超好吃，这次去，味道变太多了，失望,0,已经 之前 好吃 去年 牛排 超 好吃 这次 味道 变太多 失望
1641,食品餐饮,三星是给辛苦的铁板师傅 一直不停工作 \r两星不给分是给餐厅 敢做自助就认真做\r点了东西一直不上不然就少了很多 \r中途坐了40分钟没菜上不知道被你们偷工减料\r反倒是铁板师傅问我们还要吃什么嘛 \r才被告知点了那么多厨房没下单 \r自己看购买记录 超级经常光临的老客户\r一次比一次差劲 不会在去了 谢谢 拜拜,0,三星 辛苦 铁板 师傅 一直 不停 工作 两星 分 餐厅 做 自助 认真 做 点 东西 一直 不上 少 中途 坐 分钟 没菜 知道 偷工减料 铁板 师傅 问 还要 吃 告知 点 厨房 下单 购买 记录 超级 光临 老客户 一次 一次 差劲 谢谢 拜拜
1655,食品餐饮,这个牛肉丁，一吃就是假的，都是粉粉的。然后那个芝士虾，上面那个根本不是芝士，是美乃滋。然后厨师直接把上的菜放跟垃圾一起，态度太差,0,牛肉 丁一 吃 假 粉粉 芝士 虾 上面 根本 芝士 美乃滋 厨师 直接 菜 放 垃圾 一起 态度 太 差
1684,食品餐饮,"用饿了吗在的德克士买东西，送过来的炸鸡什么的又硬又难吃，完了给个差评 第二天评论就被删了 我QNMMMP，什么破东西，打电话给人工客服，完全没得人工服务这个选项，就喊你留言留言 ，有屁用,APP联系客服 只会和你说，小饿这边帮你反馈，让给个反馈的截图都不给，鬼知道你反馈了？还让我提供评价截图，我买个东西还要随时准备截图，用来投诉？这些东西你数据库里没得？还是我的身份信息完全就是透明的。想想真的可怕再也不用这破玩意了",0,饿 德克士 买 东西 送过来 炸鸡 硬 难吃 完 差评 第二天 评论 被删 破 东西 打电话 人工 客服 完全 人工 服务 选项 喊 留言 留言 屁用 联系 客服 只会 说 小 饿 帮 反馈 让给 反馈 截图 鬼 知道 反馈 提供 评价 截图 我买个 东西 还要 随时 准备 截图 用来 投诉 东西 数据库 里 没得 身份 信息 完全 透明 想想 真的 可怕 再也 不用 这破 玩意
1685,食品餐饮,和平时一样的菜式，贵这么多，真是坑爹啊,0,平时 菜式 贵 真是 坑爹
1692,食品餐饮,不咋个，没有红杏对面楼上的好吃,0,咋个 红杏 对面 楼上 好吃
1697,食品餐饮,我们公司楼下到时看到发传单的，说什么线下支付省多少多少，这是要发展线下支付的节奏？这别人还去你们网站点什么，直接打电话给饭店了，,0,公司 楼下 时 看到 发传单 说 线下 支付 省 发展 线下 支付 节奏 网站 点 直接 打电话 饭店
1706,食品餐饮,真是难吃的没的说了，鸭肉是提前片好的，很肥，饼是凉的，孩子吃了几口就吐了，大人吃还可以，带小孩子的就不要去了，服务也一般，爱搭不理的，去一次以后不会去了,0,真是 难吃 说 鸭肉 提前 片好 肥饼 凉 孩子 吃 几口 吐 大人 吃 小孩子 服务 爱 搭 不理 一次 以后
1722,食品餐饮,整体感觉不好，不投诉找经理就不解决问题,0,整体 感觉不好 投诉 找 经理 解决问题
1728,食品餐饮,昨天去武宁路麦当劳，服务员的服务态度超级差，而且还是个管事的，说话跟吃了炸药是的，还不如旁边的服务员，大早上就遇到这事，害的我心情一天都不好！还领导呢！这个态度还能当领导嘛？,0,昨天 武宁路 麦当劳 服务员 服务态度 超级 差 管事 说话 吃 炸药 旁边 服务员 早上 遇到 这事害 心情 一天 不好 领导 态度 领导
1738,食品餐饮,位于广州茶山庄那家，工作散漫，早上都个个无精打采，9.40点的牛奶到1018都没来其中还催促了两次，客人也只有两三个。本来一天早上的心情是最美好的，建议大家不要去那家店消费。特别是早上容易影响心情。那其中有个穿黑衣服 的应该是店长吧，居然靠着门吃着东西跟我说不好意思，都不知道广州kfc跟上海比相差这么远，简直一个是菜市场 级别环境，一个是一线城市的体现。广州kfc领导这样说店不整顿，迟早你也得下台,0,位于 广州 茶 山庄 家 工作 散漫 早上 个个 无精打采 点 牛奶 没来 催促 两次 客人 两三个 本来 一天 早上 心情 最 美好 建议 那家店 消费 特别 早上 容易 影响 心情 有个 穿 黑衣服 应该 店长 靠着 门 吃 东西 说 不好意思 知道 广州 上海 相差 远 一个 菜市场 级别 环境 一个 一线 城市 体现 广州 领导 说店 整顿 下台
1746,食品餐饮,人多，环境不怎么样，夫妻肺片太不对了,0,人多 环境 不怎么样 夫妻 肺片 太
1760,食品餐饮,虽然是特价菜、但是也不能糊弄用剩的烤鸭鸭头做呀、也不新鲜、肉质特别松散、干锅鸭头没吃出辣味到吃出烤鸭味了、第一次给差评、太失望了,0,特价 菜 糊弄 剩 烤鸭 鸭头 做 新鲜 肉质 特别 松散 干锅 鸭头 没吃出 辣味 吃 烤鸭 味 第一次 差评 太 失望
1769,食品餐饮,垃圾，上次搞活动，说好送东西的，下单了也没按要求送，打了几个客服电话都说跟经理反映，其实狗屁都不是，一点回馈都没有，让我们一直等，这种行文十分恶劣。只叫欺骗行为。,0,垃圾 上次 搞 活动 说好 送 东西 下单 要求 送 几个 客服 电话 说 经理 反映 狗屁 一点 回馈 一直 这种 行文 十分 恶劣 只 欺骗 行为
1771,食品餐饮,服务太差。打电话说可以一起叠加使用 结帐却说不可以一起使用。超过上菜时间该免单还不想免。菜里还有头发。,0,服务 太 差 打电话 说 一起 叠加 使用 结帐 却说 一起 使用 超过 上菜 时间 该免 不想 免菜 里 头发
1776,食品餐饮,对这家的服务很失望，聊天的聊天吃东西的吃东西，叫个服务员叫了半天都没人应,0,这家 服务 失望 聊天 聊天 吃 东西 吃 东西 叫个 服务员 半天 没人应
1780,食品餐饮,味道中规中矩，还可以吧，环境还算干净！服务？你家有服务吗？来了半个多小时，没人管，怎么叫服务员没人来，来个愣头青（没有侮辱人的意思）一问三不知，最后中午上菜了，菜放在一边没人管了，最后都是我们自己上，撤盘子，茶水也是我们自己续，只能说，真的砸大鸭梨的品牌！很少的这么不开心的就餐体验！,0,味道 中规中矩 环境 算 干净 服务 你家 服务 半个 小时 没人管 服务员 没人来 愣头青 侮辱 人 意思 一问三不知 最后 中午 上菜 菜 放在 一边 没人管 最后 撤 盘子 茶水 续 只能 说真的 砸 大鸭梨 品牌 开心 就餐 体验
1784,食品餐饮,典型的垃圾，我前天充值的季卡，昨天点自配送的餐还要收配送费，打电话给客服，打了4个电话也没解决。,0,典型 垃圾 前天 充值 季卡 昨天 点自 配送 餐 还要 收 配送费 打电话 客服 打了个 电话 解决
1786,食品餐饮,估计我的订单不是你家做的，如果这样，就是百度外卖的问题，所以现在都用大众了,0,估计 订单 你家 做 百度 外卖 问题 现在 大众
1799,食品餐饮,速度慢，很吵，人多，很挤，还要排队。,0,速度慢 吵 人 很挤 还要 排队
1812,食品餐饮,菜做的一般，关键是期间兜售糖黑心葫芦，15元一串。,0,菜 做 关键 期间 兜售 糖 黑心 葫芦 元 一串
1813,食品餐饮,只能一张，还不如我们家门口新开的呢_,0,只能 一张 家门口 新开
1821,食品餐饮,"服务超级差,没素质，拿其它公司图片给我们看，现场一片混乱，我们客户都扣我们钱了，找这样的供应商真的很后悔",0,服务 超级 差 素质 公司 图片 现场 一片 混乱 客户 扣 钱 找 供应商 真的 后悔
1822,食品餐饮,不知道网上那么多好评是怎么来的，只能说食物的质量确实不怎么样，亮点估计是环境跟服务吧！说好的波士顿龙虾不怎么新鲜，食物品种确实很少，基本没什么好吃的，一次足以，以后不会再去了！,0,知道 网上 好评 只能 说 食物 质量 确实 不怎么样 亮点 估计 环境 服务 说好 波士顿 龙虾 新鲜 食物 品种 确实 没什么 好吃 一次 足以 以后 再
1843,食品餐饮,提前10分钟送到家，打开盖子，没有在堂食时的小麻花，估计店家怕时间长，口感不好吧。我备注写了少麻少辣，但是辣椒依旧挺多的。料太咸了，真的是特别咸。由于是外卖，所以所有食材都被淹的黑黑的，以后还是堂食吧,0,提前 分钟 送到 家 打开 盖子 堂 食时 小 麻花 估计 店家 时间 长 口感 不好 备注 写 少麻少 辣 辣椒 依旧 挺 料 太 咸 真的 特别 咸 外卖 所有 食材 被淹 黑黑的 以后 堂食
1857,食品餐饮,要了六盒饭，只给了四盒，我根本没吃上饭。,0,盒饭 只 四盒 根本 吃 饭
1870,食品餐饮,肉不新鲜，东西越来越差，不行不行,0,肉 新鲜 东西 越来越 差 不行 不行
1875,食品餐饮,小小大闸蟹身上的洗也洗不掉的黑污泥与星级酒店不相符。,0,小小 大闸蟹 身上 洗 洗不掉 黑 污泥 星级 酒店 相符
1883,食品餐饮,菜量不大，口感味不足，飘香鸡用剩粽子，实在失望，只有鱼勉强及格。,0,菜量 口感 味 不足 飘香 鸡用 剩 粽子 实在 失望 鱼 勉强 及格
1894,食品餐饮,去的是天通苑三区这边的破店，做的烤鸭和菜简直恶心的要死，真的不明白这世界上居然有人能做出这么恶心的东西。吃了这的烤鸭感觉一辈子都不想再吃烤鸭了！名副其实的黑暗料理！恶心恶心恶心恶心恶心恶心恶心恶心！以后只要是大鸭梨，全部封杀！,0,天通苑 三区 破店 做 烤鸭 菜 恶心 要死 真的 明白 世界 有人 做出 恶心 东西 吃 烤鸭 感觉 一辈子 不想 再 吃 烤鸭 名副其实 黑暗 料理 恶心 恶心 恶心 恶心 恶心 恶心 恶心 恶心 以后 大鸭梨 全部 封杀
1916,食品餐饮,垃圾，有人插队都不说的kkkkkkkk,0,垃圾 有人 插队 说
1919,食品餐饮,室内太冷，没一会儿饼全凉透了。,0,室内 太冷 一会儿 饼 全凉 透
1921,食品餐饮,没有在店里的好吃，太淡了，没味道。太淡了，太淡了，太淡了，重要的事情说三遍,0,店里 好吃 太淡 味道 太淡 太淡 太淡 重要 事情 说 三遍
1936,食品餐饮,菜品真的好一般，去的旧宫店，点的金牌烤鸭，超级难吃，以后不会再去了,0,菜品 真的 好 旧宫 店点 金牌 烤鸭 超级 难吃 以后 再
1937,食品餐饮,自从上海的那次事件发生后我就没怎么在肯德基吃饭了，吓怕了，哎，这世道,0,上海 那次 事件 发生 后 肯德基 吃饭 吓怕 世道
1940,食品餐饮,米饭少送一份！土豆丝像地沟油炒的，最可气的，谁家的妈妈炖菜的时候放鸭皮？这个菜简直失败中的极品，建议下架吧，别挨骂了,0,米饭 少送 一份 土豆丝 地沟油 炒 最 可气 谁家 妈妈 炖菜 放鸭皮 菜 失败 中 极品 建议 下架 挨骂
1947,食品餐饮,"食物很新_...不_辣椒_底_有太_喜...__有__,不_服_很好,__是大_的,不_非常小,我_得不太值",0,食物 新 辣椒 底有 太喜 不服 好 小 不太值
1954,食品餐饮,约朋友去的通州新华联店、点了金牌烤鸭！竞然上了只凉鸭子、经理发现后说给更换、给撤走后竟给忘换了，等啊、等啊、等啊、最后说鸭子没了！约朋友们大老远来的这家店的、好没面子！,0,约 朋友 通州 新华联 店点 金牌 烤鸭 竞然 只 凉 鸭子 经理 发现 后 说 更换 撤走 后 忘 换 最后 说 鸭子 约 朋友 大老远 这家 店 好 没面子
1960,食品餐饮,卫生质量堪忧！利用中午休息时间专门打车过去，结果非常不愉快，在火锅锅盖上发现一粒巨大的老鼠屎，我们留了照片，虽然退了款，但是事后好多天想起来还是很恶心，作为食品行业卫生是非常重要的，门面真的没有厨房重要！,0,卫生 质量 堪忧 利用 中午 休息时间 专门 打车 过去 愉快 火锅 锅盖 发现 一粒 巨大 老鼠屎 留 照片 退 款 事后 好多天 想 恶心 食品行业 卫生 重要 门面 真的 厨房 重要
1963,食品餐饮,用户体验非常惨！遇到事情解决就是送券，然后还不送_呵呵呵，做大了就不在乎了,0,用户 体验 惨 遇到 事情 解决 送券 送 呵呵 做 不在乎
1969,食品餐饮,没有礼貌，不会敲门，还不承认自己的错误。一个送餐员得罪我们楼层里好几家邻居！很差！！！,0,礼貌 敲门 承认 错误 一个 送 餐员 得罪 楼层 里 好几家 邻居 很差
1978,食品餐饮,没经验烧烤全部烤焦了，下次准备好再去,0,经验 烧烤 全部 烤焦 下次 准备 好 再
1986,食品餐饮,网站功能还有很多都不完善，比如有一次网页下了订单，但是那家一直没人接电话，但是要取消订单必须打电话给商家让商家取消，很不合理,0,网站 功能 完善 一次 网页 下 订单 家 一直 没人接 电话 取消 订单 打电话 商家 商家 取消 不合理
1991,食品餐饮,金牌烤鸭有鸭粪味，吃起来还好，就这股怪味影响心情,0,金牌 烤鸭 鸭 粪味 吃 还好 这股 怪味 影响 心情
1997,食品餐饮,鱼生软软的，冷链不够冷不能杀灭寄生虫。,0,鱼 生 软软 冷链 不够 冷 杀灭 寄生虫
2002,食品餐饮,在大众点评上买的KFC代金券，到店里不让用，两家点来回推诿，这服务精神我也是服了，以后再吃KFC，就是SB。,0,大众 点评 买 代金券 店里 不让 两家 点 来回 推诿 服务 精神 服 以后 再 吃
2003,食品餐饮,午餐的菜品种越来越少，现煮的较慢。,0,午餐 菜 品种 越来越少 现煮 较慢
2011,食品餐饮,菜色更新有点慢。老几样。一般般,0,菜色 更新 有点 慢老 几样 一般般
2012,食品餐饮,洋快餐最近出的问题太多了，都不敢去吃，偶尔自己做着吃也不错。,0,洋快餐 最近 问题 太多 不敢 吃 做 吃 不错
2027,食品餐饮,味道一般就是太贵了，贵了也没事菜新鲜也行有的蔬菜都变质了，就这一回下次是不敢再来了。,0,味道 太贵 贵 没事 菜 新鲜 行有 蔬菜 变质 一回 下次 不敢 再来
2062,食品餐饮,漏单严重，上菜慢，除了生鱼片其他东西都不好吃。店里有&ldquo	好评即送礼品&rdquo	的活动，呵呵。,0,漏单 严重 上菜 慢 生鱼片 东西 好吃 店里 好评 送 礼品 活动 呵呵
2063,食品餐饮,算是比较便宜的日料，但是新鲜度不够，品种也少。海胆不限量，甜虾也还不错。三文鱼不怎么新鲜，还给可我们挨着皮的那一块，不怎么好。,0,算是 比较 便宜 日料 新鲜度 不够 品种 少 海胆 限量 甜虾 不错 三文鱼 新鲜 还给 皮 一块 好
2072,食品餐饮,对百度外卖的送餐人员很绝望，大多数态度恶劣，在南京狮子桥，一个百度外卖的送餐人员把一个弱女子给打了，听说这个送餐员还到有些店里要东西吃，不给他吃差点也动手了。就这样的外卖，不敢用啊。,0,百度 外卖 送餐 人员 绝望 大多数 态度恶劣 南京 狮子 桥 一个 百度 外卖 送餐 人员 一个 弱女子 听说 送 餐员 店里 东西 吃 吃 差点 动手 外卖 不敢
2074,食品餐饮,垃圾饿了么，专门维护黑商，投诉一个礼拜还是维护黑商，看来明天只有去监察局了。,0,垃圾 饿 专门 维护 黑商 投诉 一个 礼拜 维护 黑商 明天 监察局
2087,食品餐饮,笋干千张煲里面全是肥肉，水煮肉有味,0,笋干 千张 煲 里面 全是 肥肉 水 煮肉 味
2090,食品餐饮,这次去吃伤心了，菜品越来越少了,0,这次 吃 伤心 菜品 越来越少
2092,食品餐饮,肯德基，是如果不是周围没地方吃饭，绝对不会去的店。吃一次后悔一次。真难吃啊。怎么就不能改改呢？？？,0,肯德基 周围 地方 吃饭 店 吃 一次 后悔 一次 真 难吃 改改
2095,食品餐饮,没有送妙脆角，四块钱一盒的米饭也没有盛满,0,送妙 脆角 四块 钱 一盒 米饭 盛满
2101,食品餐饮,服务员很忙，跟不上服务，光是围着老外转，菜品还行，吃多腻,0,服务员 忙 跟不上 服务 围着 老外 转 菜品 还行 吃 腻
2112,食品餐饮,服务没原来好了，结账时收银员居然爱理不理的，还在打手机游戏，让我顿时觉得这真的是星级酒店么！,0,服务 原来 好 结账 时 收银员 爱理不理 手机游戏 觉得 真的 星级 酒店
2114,食品餐饮,是不是跑路了？ 任何方式都联系不上,0,是不是 跑 路 方式 联系 不上
2120,食品餐饮,自带茶叶，无限蓄水48，自助餐凑合吧，价格摆在那呢。三楼汗蒸人太多了，成群老娘们叽叽咋咋吵死人，还肆无忌惮放屁，难怪男人都出轨，,0,自带 茶叶 无限 蓄水 自助餐 凑合 价格 摆在 三楼 汗 蒸人 太多 成群 老娘 叽叽 吵 死 人 肆无忌惮 放屁 男人 出轨
2126,食品餐饮,上菜有点慢&hellip	&hellip	等着上菜服务员竟然忘报了,0,上菜 有点 慢 上菜 服务员 忘报
2140,食品餐饮,真心不推荐，上菜时间太慢，点的很多都没有上！,0,真心 推荐 上菜 时间 太 慢点
2144,食品餐饮,菜的分量极少，而且宫保鸡丁送错了，送的里脊肉，难吃！,0,菜 分量 极少 宫保鸡 丁 送错 送 里脊肉 难吃
2145,食品餐饮,菜上的比以片慢了。服务也不好了,0,菜 以片 慢 服务 不好
2146,食品餐饮,上来的菜都凉啦！烤鸭的皮都是黄的，片出来的鸦片厚薄不匀，酱爆鸡丁黑糊糊。最差的一次!,0,菜 凉 烤鸭 皮 黄 片 鸦片 厚薄 不匀 酱 爆 鸡丁 黑糊糊 最差 一次
2153,食品餐饮,服务很差，人没到齐让等一会上热菜，服务员说后面是包桌做不出来，所有热菜都放凉了，差评,0,服务 差人 没到 一会 热菜 服务员 说 后面 包桌 做 所有 热菜 放凉 差评
2158,食品餐饮,你吃自助都没人理你，上菜超级慢&hellip	&hellip	,0,吃 自助 人理 上菜 超级 慢
2162,食品餐饮,在天通苑吃的，口味儿比以前差多了，金牌烤鸭吃出了馒头加路边烤鸭的感觉，其他菜也吃不出感觉了，上菜还慢，去的时候人并不多，服务员却不知道在忙什么，喊好几遍...带老家的母亲来吃烤鸭，花不少钱吃的不舒服，不会再来了,0,天通苑 吃 口味 儿比 以前 差多 金牌 烤鸭 吃 馒头 加 路边 烤鸭 感觉 菜 吃不出 感觉 上菜 还慢 人 并不多 服务员 却 知道 忙 喊 好几遍 老家 母亲 吃 烤鸭 花 钱 吃 舒服 再来
2181,食品餐饮,说实话，前段时间蛮好的，现在越来越差了，店家的服务态度差，特别是点麻辣烫的时候，有时候商家居然还少料，去投诉吧，要提供证据，拜托，我都吃了，怎么提供啊。对于饿了么的感觉是越来越差的，如果不是可以省点钱，都不想在这上面叫了。,0,说实话 前段时间 好 现在 越来越 差 店家 服务态度 差 特别 点 麻辣烫 有时候 商家 少料 投诉 提供 证据 拜托 吃 提供 饿 感觉 越来越 差 省点 钱 不想 上面
2183,食品餐饮,这个周末人太多，菜品完全跟不上,0,周末 人太多 菜品 完全 跟不上
2185,食品餐饮,没有期待的那么好，自助餐的肉类太少，羊肉片还需要单点，羊汤清新不错.总体感觉不是很值！,0,期待 好 自助餐 肉类 太 少 羊肉片 需要 单点 羊汤 清新 不错 总体 感觉 很值
2208,食品餐饮,去店里吃过几次还可以，可今天叫了外卖实在太难吃了，首先咸的根本吃不了加了一整碗水进去还特别咸，完了肉特别硬，尤其背部大块的肉筷子竟然都夹不动，最关键一点，肉特别腥，吃了没几口就吃不下去了。这次的体验太差了。以后不会再吃了,0,店里 吃 几次 今天 外卖 实在 太 难吃 咸 根本 吃 加 整碗 水 特别 咸完 肉 特别 硬 尤其 背部 大块 肉 筷子 夹 不动 最 关键 一点 肉 特别 腥 吃 几口 吃 下去 这次 体验 太差 以后 再 吃
2217,食品餐饮,有个地雷没开，小孩子很不高兴   也不给重新做一下,0,有个 地雷 开 小孩子 高兴 重新 做 一下
2225,食品餐饮,总体来说，都是套路，我身边的一家面馆，一碗大排面要12元，上饿了么要14元，还要运费。 送错餐也确认，迟到也提前确认。追踪上显示送货小哥一直往反方向走。 有的还给你打电话让你确认，说如果晚了扣钱什么什么的，不好意思。有的干脆先确认送到了。 饿了么这平台越来越不如美团了。。,0,总体 来说 套路 身边 一家 面馆 一碗 大排 面要 元 饿 元 还要 运费 送错 餐 确认 迟到 提前 确认 追踪 显示 送货 小哥 一直 往反 方向 走 还给 打电话 确认 说 晚 扣钱 不好意思 干脆 先 确认 送到 饿 平台 越来越 美团
2232,食品餐饮,口味一般，服务不好，买了两张券，果断退了另一张。,0,口味 服务 不好 买 两张 券 果断 退 一张
2239,食品餐饮,饭可以。沙漏过时不承认。监控有问题。,0,饭 沙漏 过时 承认 监控 问题
